chroma_stft_mean_1,chroma_stft_mean_2,chroma_stft_mean_3,chroma_stft_mean_4,chroma_stft_mean_5,chroma_stft_mean_6,chroma_stft_mean_7,chroma_stft_mean_8,chroma_stft_mean_9,chroma_stft_mean_10,chroma_stft_mean_11,chroma_stft_mean_12,chroma_stft_std_1,chroma_stft_std_2,chroma_stft_std_3,chroma_stft_std_4,chroma_stft_std_5,chroma_stft_std_6,chroma_stft_std_7,chroma_stft_std_8,chroma_stft_std_9,chroma_stft_std_10,chroma_stft_std_11,chroma_stft_std_12,chroma_cqt_mean_1,chroma_cqt_mean_2,chroma_cqt_mean_3,chroma_cqt_mean_4,chroma_cqt_mean_5,chroma_cqt_mean_6,chroma_cqt_mean_7,chroma_cqt_mean_8,chroma_cqt_mean_9,chroma_cqt_mean_10,chroma_cqt_mean_11,chroma_cqt_mean_12,chroma_cqt_std_1,chroma_cqt_std_2,chroma_cqt_std_3,chroma_cqt_std_4,chroma_cqt_std_5,chroma_cqt_std_6,chroma_cqt_std_7,chroma_cqt_std_8,chroma_cqt_std_9,chroma_cqt_std_10,chroma_cqt_std_11,chroma_cqt_std_12,spectral_bandwidth_mean_1,spectral_bandwidth_std_1,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_mean_7,spectral_contrast_std_1,spectral_contrast_std_2,spectral_contrast_std_3,spectral_contrast_std_4,spectral_contrast_std_5,spectral_contrast_std_6,spectral_contrast_std_7,spectral_rolloff_mean_1,spectral_rolloff_std_1,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,Target
0.07687032251709756,0.18812586318800265,0.24578131730612468,0.2855049275863949,0.5860381825378611,0.22321160663611186,0.478323395826117,0.3194551895436358,0.20635720194683904,0.2595572191457645,0.0799283169175582,0.11491548932554134,0.06005566946613267,0.19259815812298584,0.210714575597932,0.26191831744474364,0.3902397713189957,0.1034079292176644,0.39810054010852947,0.315304353383712,0.22798244027931514,0.2581893073020406,0.06716542633845066,0.11205112659186249,0.3824946511996696,0.6178400197591978,0.6733050240472062,0.6571947937485483,0.7316899933411125,0.464725093059832,0.39624982470227355,0.3514160787677599,0.37493208462097843,0.4075152507186576,0.2853200087496614,0.2633220187726061,0.2511056573265028,0.2586399637128905,0.2542706889675899,0.18643827735362037,0.2732526201262831,0.16577016148505405,0.20782392882265374,0.15066637587459294,0.19212926032220654,0.2514163904530634,0.16674309762384276,0.1389799269232831,1676.1217102647558,143.0535597730031,18.47822489620971,15.336145191721172,21.337844261780916,24.760480826255822,25.5146590299043,23.94542346465098,34.09811879652899,4.324551791879106,3.5196787978177513,3.9098439797218156,3.031594572802879,2.8884586549831206,2.9384372752723547,2.7087249070172312,2928.929725060096,383.9581222199171,-260.61868393349016,133.82500717455608,-36.107632596940135,36.399831498291846,-11.176103771051427,29.249743989203203,-18.48930565772594,8.873550065171598,-11.850202782005262,25.0447438795173,-1.9318713708405584,13.053972843522255,18.808538478403523,9.214510625220147,9.816516591284563,10.449984308143115,4.9517369814084535,5.491462376386903,5.7404088159621,5.737720659307636,6.549459313008513,8.040053404405796,7.897353356341018,5.728275012786082,classical
0.437475298514876,0.27534458164668396,0.33422594136746264,0.16887329798623063,0.28599282103481793,0.1970808355279366,0.425990648285211,0.23201098223976915,0.07566239716996274,0.1493189939264015,0.3117033315357407,0.576810089932861,0.34676724676692494,0.24510605878350633,0.31818948180095386,0.12186762472225167,0.2750567708985367,0.1315393643693151,0.3674030772707054,0.20086394657767218,0.05369479346015893,0.1905790534742016,0.31727630137831575,0.34137500618621636,0.468201903844732,0.4372728131166282,0.5083014604303311,0.6229581762790106,0.77822085816871,0.5209306294829855,0.39783205768845936,0.3589270334085754,0.2323563960354356,0.26518703751921585,0.4321264348882655,0.5647088943103278,0.23956529865076878,0.24572884047914842,0.3122768042301633,0.18651779864739854,0.3029110726087959,0.18914439732976648,0.22342095097126322,0.16409780978818408,0.11454412670817611,0.18046386387879096,0.24571999711549047,0.20533568376759012,1592.616895076141,121.23861876839108,16.75768191487435,20.457660730283106,23.378166232686112,24.909329726656175,24.31751121743698,23.25994972898037,32.41852610144349,3.463841151426255,4.632849321100456,3.595694651925451,3.1209233349430416,3.1617946982163003,2.3122373414307145,2.131233877954869,2709.291053185096,383.7899463201077,-323.46260386763146,142.07135952868703,-26.417632931973287,42.48540066465845,-16.443414860849707,8.588539206711003,-21.5265071777509,13.182767957705815,-13.498980922548755,7.052116572280158,-11.627689295289127,8.664463270411643,23.554203848214456,12.49906209860624,9.901748481382661,8.074449658231552,9.536842845412243,9.428475399694102,9.755774676379282,6.885186107741247,4.314460108474017,5.736244122218229,7.462625335494648,6.262827149533426,classical
0.14047259581314558,0.35150307547112564,0.39989808258642673,0.20343470037384692,0.36251954244210366,0.13805645344187462,0.22872092952231168,0.126469141355952,0.2604660753654352,0.3328816708668188,0.14607211973296844,0.390577009439511,0.10048518747341727,0.3019656244030205,0.3738316371899909,0.1679270845340999,0.3653776422221828,0.11952909620856933,0.2776473678603809,0.10868364072019475,0.2682281671533552,0.3252721787704941,0.08485938600686574,0.3992947261649584,0.42805987983417937,0.6024046143297526,0.6096529603299539,0.49681304066793075,0.49900737253802224,0.5519156180768913,0.5965328794542661,0.5082940427100517,0.5269371690326831,0.4858953487348761,0.3775546784080211,0.4419296262766813,0.21689607869142294,0.22547003416849773,0.2882537539416932,0.192851838896299,0.23720909605345772,0.26659061902599646,0.32052460617282924,0.21681054679267045,0.2841199251521018,0.23927242472300972,0.18384429208555697,0.29466985411343155,1534.9320842506597,130.03576606451423,19.38514813931379,16.484785460213953,21.19555021230152,23.87766810914658,23.606929702003484,23.554737958150664,35.45386720115901,4.171268615605906,3.6230523585128074,3.293833994536664,3.220690684609966,2.991600059298411,2.576067180733548,3.1285242273106064,2701.8372521033652,455.5730124947529,-211.63238333282285,144.3155234063109,-46.26067803695081,27.711848044985924,-21.94732365414846,28.759610891466988,-11.436928545896313,7.239898404720692,-23.650294334245704,3.013058166265216,-12.472272334247915,10.715529131401333,26.232443354841006,9.886834799707271,15.163658474726864,7.539507800275885,7.392303068831222,9.6261021774081,8.75110323850485,7.530445773007185,4.89090044380883,10.11897472304977,9.56581321592019,9.36169710145844,classical
0.2773411121228405,0.05187907607305609,0.02229706524914649,0.0827599700676791,0.6074108397624265,0.6000711423532651,0.10245218595439586,0.10766409452649114,0.1032487371879149,0.31274745691737754,0.08051415453028385,0.13046856721736838,0.28355696997230173,0.05551947991383738,0.06991049477087866,0.05760219783184712,0.33889881133173727,0.389146385217966,0.07564930293677746,0.19013124072480297,0.09791415530820899,0.3482664772144122,0.07629112819531192,0.18348307976492673,0.39219466477157316,0.23449858804347215,0.15476789163114227,0.3499150984922365,0.7036898031153719,0.6513343575636696,0.31264960706715444,0.2091365089656267,0.4481751485832526,0.752051165125058,0.4837010512565958,0.3522974206498517,0.15351175193974714,0.09602988413719409,0.0789460707960615,0.14508440556242405,0.22294178298138198,0.2460578056308898,0.167022509911402,0.11170983776396942,0.14381074023350002,0.29449377463512116,0.11620003589503818,0.21741364847268352,1391.1006420348438,196.38833309684304,17.23547793124685,20.00417004793703,26.209356851293084,30.128442117350993,29.917917885063012,28.982111815718362,30.23345848638602,3.770009324849087,3.8930270207118163,3.9657189993816457,4.723972730251199,3.1030176300918626,2.6744670475686543,4.004885573245599,2824.824969951923,529.8641328165609,-303.72038182907687,130.24492586717187,-46.04355066249063,37.290468113653795,-12.870815550057733,25.295469711595484,-2.106627720558314,-12.292590434549245,-7.576007873818263,7.8079548641077485,0.30563894246405937,-1.9286467166680539,19.81935338597243,14.55821958996274,24.079760227145695,13.475181229075938,6.2668896777709895,7.107491054866943,8.874654381213949,8.10890573389874,9.18680036809609,9.688564812083523,6.611019234353892,9.762531292384251,classical
0.43056083134912243,0.16527868866913084,0.35456619807253664,0.1121912497753605,0.15473942300859836,0.18882263926295417,0.15476034709421962,0.16960169946761633,0.14379797280937193,0.51586792129047,0.1373595834076565,0.21881166774954522,0.3837727120281475,0.10592298264142913,0.4330053547011923,0.10278974303395264,0.2104139314291951,0.26576020472584416,0.21185958992870205,0.24937411079843486,0.1054839996177915,0.3721424220531633,0.10217783421720572,0.29077170215661446,0.6228051501184619,0.5135815839956908,0.5409029452476722,0.4455510673128839,0.43485514582071805,0.4873448558706273,0.4528903394098358,0.39526374025889155,0.45345576265253895,0.693869681110644,0.5108728054615872,0.5152820985699489,0.2841608660305304,0.16445707748691749,0.31355395185216006,0.169379848301604,0.217789450414322,0.2691572508645658,0.24283685359242643,0.23463579229728126,0.1595979799845102,0.26895059872656235,0.16179919960035202,0.245940424681717,1656.5954691651282,128.87617600086804,15.57416518118615,16.735710105991963,22.588425679933753,26.273875180153276,26.530826231760667,24.453102102670115,34.38436029297882,3.4833105867635625,4.157334365072387,3.983623407692745,3.409851939257457,2.876874059624895,3.4145934356345617,3.0024510172578247,2962.4718299278848,381.8320526575224,-272.32523529065924,129.44340406205876,-31.78320776978015,36.01386364102988,-16.865255053361075,10.310391577940743,-22.576261949685573,12.377534895124858,-12.553564675373442,10.199352155402504,-17.77546825401552,1.114417025473844,24.530561273136833,9.55039811207778,12.671954860238575,5.895024622713675,8.782834884059943,5.336773260043091,5.413450254746671,4.457804117934223,9.115864535003164,7.33336654738888,8.406436543556447,10.167446141789787,classical
0.3750464642112143,0.10944736881705622,0.07468048255132209,0.13638365626329987,0.24103988083044986,0.30236647723320037,0.18435404756832396,0.506968274360506,0.6495589486129887,0.21899270263089773,0.2364609806422204,0.22498387041461118,0.3793832842746683,0.1065079458298645,0.06456188964219244,0.12482451619790043,0.2504007816935865,0.2948292742449274,0.12832051088723578,0.26817135279505716,0.3659907564971755,0.1288666510839075,0.3213014779353395,0.19715849255360005,0.5389864901642603,0.32895700686536655,0.22307836799434572,0.40023631018097117,0.5826894515588761,0.5598271043199557,0.4672461636455245,0.6836718310246591,0.6800792123857667,0.38866039720537426,0.2832640247230807,0.4201451077737524,0.32938795375614544,0.17052471123509136,0.09309593907965134,0.1594572391230596,0.2320010514928432,0.29183200579717966,0.19279089292942336,0.23946812514432417,0.3022185534880493,0.1535462054044224,0.18110619522900312,0.22127470771397795,1518.0007188955567,126.21173048202628,18.90711623743302,16.597912799510656,22.492214910079,21.52055453590573,20.661865781820342,21.19028998473449,33.822048842944476,5.141852692172999,3.27757610762413,4.248447751807762,3.1266734546059287,2.6804533431629207,1.9231641056764888,2.9099102922720093,2409.234149639423,363.3150718921414,-234.12456296195177,154.71829967762636,-23.606950358109575,42.82244587850101,-8.672836433211156,16.630271478774294,-13.674814549880887,11.112469686505726,-11.793541168787236,12.685148603477783,-11.920317062164475,0.014286908543696044,33.54156342645279,8.147821062954826,11.677233254344662,6.655612848184834,6.091091554078662,5.120442745319898,4.890206853046614,5.458687351313606,5.004740152212162,5.369169042090074,4.7170417433873295,4.0077040849831524,classical
0.489410142738592,0.27457124094342694,0.11854053736400663,0.1026587640686671,0.17388102117751755,0.21672907257419394,0.21660477972605643,0.2627299928330756,0.1479875785860373,0.17825034453174804,0.3318043457661829,0.3967524650717737,0.4117740656598041,0.3182840403710111,0.09428662120506699,0.10718388319554913,0.16876256463853492,0.2470557038214512,0.21535316069474836,0.23237311001241653,0.19180391985192596,0.2758928297048378,0.3528793961871903,0.32391180508674877,0.4315505352147138,0.38636519087608073,0.4425145367222049,0.5335604820252818,0.579478556374188,0.5643760840641009,0.5097947006970849,0.5363347899026875,0.3635513438229089,0.2818631246082875,0.32658808212541135,0.37745709581609327,0.22497398872772761,0.215333557536623,0.20375356112540371,0.35125749200075496,0.29620383113930737,0.30814223898868576,0.22371927266023772,0.3094273597829733,0.20283549471066745,0.24681429530878832,0.14582932431012205,0.14110233482974965,1793.9827301537237,113.79095963872062,19.306311140822427,17.733022464810904,22.765176700468146,27.174189513153916,25.488325380554198,26.346079592583155,36.10258978405868,4.278028540608195,4.040313808218965,4.394765142763978,3.3808287881517525,2.893524399802372,2.506545796936823,3.619549466739735,3465.023662860577,382.4473200652309,-273.34535709798996,125.52891002424481,-27.698418186881895,43.510846773898784,-17.05524346862237,17.507750163896542,-13.896076519025419,21.83609164548823,-3.793028839663371,7.143373365077725,-28.28541781811565,-3.4047500337860632,48.687847293587105,9.261110919226061,8.746121321408735,8.268889527712453,6.948196897613295,6.1228692216734055,7.718532444613443,9.11709150844444,7.041790634099292,8.172407402894121,7.128161460082817,6.468243041771271,classical
0.18267340212432528,0.1235284276309658,0.21715967387880114,0.1437573601970151,0.132356383596784,0.3883136065038964,0.14799442761203363,0.11718630023024598,0.21184660809838982,0.40312824400970976,0.9115291011078193,0.24324869382174097,0.2807002499977105,0.14254570513074633,0.2645567000341259,0.14366236757315934,0.08852846205595243,0.2863998242775175,0.11338972502072175,0.09835019277386828,0.21446081248458967,0.20363939230621797,0.17443471940903862,0.07458531335942169,0.2700818109139335,0.2331065329339918,0.2680879766766929,0.27462039686361905,0.29982550621289866,0.5179105692269452,0.4841015073427534,0.39882668632635304,0.4351337515651125,0.5664788938292493,0.80428355022015,0.481006963843198,0.2348161519545778,0.16850686734203815,0.17164663587494758,0.18712022929353236,0.18504363832311385,0.2946615273229594,0.3360324338301772,0.22016206317364068,0.3177498196746954,0.16914952890023183,0.2453083615193349,0.15251611617214159,1451.0029455517995,174.70013263034392,18.570095914535607,19.58511877543568,22.83079460815399,24.151530071624382,21.808174911185773,22.583474275023967,31.089625234933365,4.990605482133326,3.92354393076724,3.509715023124074,3.7925590777167972,2.782469009768369,2.1379329092538937,3.7517988291628988,2447.24853515625,494.98929959599235,-266.76156740442326,156.53216917683514,-27.390963562435,49.27543407444776,-14.079201556435452,10.841711159597406,-11.17309372001029,7.072736889720925,-7.67883705416357,4.350096151396882,-11.315911829802447,0.8267891084765941,36.779821057177564,13.205820781475369,8.164314405640711,9.618925274080041,8.014438300162006,5.795593714196117,5.755235831678144,4.9299505857458765,9.769414427745135,4.665742734455032,8.258664341931265,5.730958447271958,classical
0.7433595469698185,0.27894623427988857,0.07203973276115443,0.057867704703657,0.14721508388423116,0.09229689844130719,0.35681160974625664,0.32356777718630003,0.16648009946938203,0.47705136817834176,0.2170400926532537,0.2799598958354715,0.3448779478811771,0.12046333458062726,0.06081522741362789,0.06113836305584009,0.21547349525716936,0.08564358829440545,0.35654106929098955,0.29518167584840455,0.09756765015792943,0.34548388913205136,0.18452297359743597,0.14167335883081333,0.9524970330611456,0.5396007418134909,0.18973007510039744,0.18633668960978866,0.24104457928278009,0.223516409857502,0.3489822579671735,0.3760596697142804,0.2881033840430176,0.3212072415588795,0.2689518982833729,0.586052644449082,0.13045698937665898,0.08779944221162163,0.10611442256150655,0.13170483444274864,0.20293757289067155,0.1502214301979048,0.2589102645513595,0.26666211474946944,0.18055158245778866,0.16558717457243816,0.13980404830115256,0.10306254992449713,1507.5557681924492,149.9196284112688,20.198606494290743,21.402264682640983,24.433304493415708,23.89559953474015,22.617871286198763,21.364918717504153,27.439853183900738,4.745547828990212,3.730514636151828,4.171567368552411,3.220814182404681,3.241062810270704,1.9718458140470907,3.5864458252886044,2467.5394381009614,336.9574097479587,-406.6003419774022,148.45249303367106,-33.96535442169036,44.058662286281375,-9.70074303473936,14.458645884030094,-14.185984699878768,12.458402401865499,-9.1824852329355,10.89899949005875,-13.917261206367014,1.002782709584485,32.3319602240211,11.59758028073943,14.924564168715795,7.466312845236768,5.973442026709729,6.81211323436982,7.136660872846299,6.757746631916662,4.900984898327473,8.062526651703374,4.246671872791929,7.458229830581917,classical
0.4057115297456148,0.14603225993181373,0.4231916618020189,0.3646819527456373,0.1569762779253108,0.37141216641199815,0.16867616808781488,0.21508398343656918,0.2758788297452414,0.24985216967088153,0.2762647399328008,0.16859483901852013,0.4205497853046837,0.09674026227227876,0.4171510955438364,0.34498774973848334,0.1160545779649198,0.3297299643530811,0.17709696587790683,0.20131128223554592,0.2149517792074588,0.20223516060130634,0.3512416513240068,0.09637825898887782,0.5557987320981911,0.4129533295893271,0.4861197002217748,0.5273404253237655,0.43650807802958574,0.5593249257296041,0.4813633539965323,0.6384046395309779,0.7096398411232636,0.5712841397978385,0.5157784908367066,0.49372257954905346,0.3086111341101865,0.1563727619808191,0.2587822538880616,0.21049375394371514,0.14946001272015397,0.3140019294749324,0.21698053241615067,0.21665454519318778,0.200284714977343,0.1587264034420102,0.31511865687658613,0.16892390467966079,1662.2921360308449,257.3868010446623,18.079305620628055,18.35865512929662,26.159518599724304,24.625123240830614,24.666386270463907,24.465691820653348,30.00395928951303,4.076697223484273,3.7811164717510013,4.510118861765214,3.044546188269455,2.349388349360093,2.255670710202563,3.311560521065268,2801.552546574519,751.3914272088975,-389.1620080170235,136.54259925938283,-8.49060093639209,48.31945260605244,-15.06270459560927,11.911613966980655,-18.87107514613279,-0.06864624320170547,-18.286098468557498,6.750782808250384,-9.436278473719703,9.145505941909635,32.85051057506443,16.59221746190292,10.441431289785193,7.599314984503271,6.293691083007009,6.659777162870659,5.57166015261528,8.415111830439187,6.065101263769397,5.935425854129373,6.052767928572147,6.254832745953672,classical
